"","Cluster","Date","total_caught"
"72074",3,2018-02-21,0
"72075",3,2018-03-07,0
"72076",3,2018-03-21,0
"72077",3,2018-04-04,0
"72078",3,2018-04-18,0
"72079",3,2018-05-02,0
"72080",3,2018-05-16,0
"72081",3,2018-05-30,0
"72082",3,2018-06-13,0
"72083",3,2018-06-26,1
"72084",3,2018-07-11,0
"72085",3,2018-07-25,0
"72086",3,2018-08-08,0
"72087",3,2018-08-22,0
"72088",3,2018-09-05,0
"72089",3,2018-09-19,0
"72090",3,2018-10-03,0
"72091",3,2018-10-30,0
"72092",3,2018-11-14,0
"72093",3,2018-11-27,0
"72094",3,2018-12-12,0
"72095",3,2018-12-27,0
"72096",3,2017-11-15,0
"72097",3,2016-09-09,0
"72098",3,2016-09-21,0
"72099",3,2016-10-05,1
"72100",3,2016-10-19,1
"72101",3,2016-09-09,1
"72102",3,2016-10-05,1
"72103",3,2018-01-10,0
"72104",3,2018-08-22,0
"72105",3,2018-09-05,0
"72106",3,2018-09-19,0
"72107",3,2018-10-03,0
"72108",3,2018-10-17,0
"72109",3,2018-10-30,0
"72110",3,2018-11-14,1
"72111",3,2018-11-27,0
"72112",3,2018-12-12,0
"72113",3,2019-02-14,1
"72114",3,2016-09-21,0
"72115",3,2018-01-10,1
"72116",3,2018-02-07,0
"72117",3,2018-02-21,0
"72118",3,2018-03-07,0
"72119",3,2018-03-21,0
"72120",3,2018-04-04,0
"72121",3,2018-05-02,1
"72122",3,2018-05-16,2
"72123",3,2018-06-13,0
"72124",3,2018-06-26,0
"72125",3,2018-07-11,1
"72126",3,2018-07-25,0
"72127",3,2018-09-19,0
"72128",3,2018-10-17,0
"72129",3,2018-10-31,0
"72130",3,2018-12-12,1
"72131",3,2019-01-09,0
"72132",3,2016-09-21,0
"72133",3,2016-10-19,0
"72134",3,2018-03-21,0
"72135",3,2019-02-14,2
"72136",3,2016-09-21,0
"72137",3,2018-05-16,0
"72138",3,2016-09-09,1
"72139",3,2016-09-21,0
"72140",3,2016-10-05,0
"72141",3,2016-10-19,0
"72142",3,2016-11-17,0
"72143",3,2016-12-02,0
"72144",3,2016-12-29,0
"72145",3,2017-01-11,0
"72146",3,2017-01-25,0
"72147",3,2017-02-08,0
"72148",3,2017-02-22,1
"72149",3,2017-03-08,0
"72150",3,2017-03-22,0
"72151",3,2017-04-05,0
"72152",3,2017-04-19,0
"72153",3,2017-05-03,0
"72154",3,2017-05-17,0
"72155",3,2017-05-31,0
"72156",3,2017-06-14,0
"72157",3,2017-06-28,0
"72158",3,2017-07-12,0
"72159",3,2017-07-26,0
"72160",3,2017-08-09,0
"72161",3,2017-08-23,0
"72162",3,2017-09-06,0
"72163",3,2017-09-20,0
"72164",3,2017-10-04,0
"72165",3,2017-10-18,1
"72166",3,2017-10-30,0
"72167",3,2017-11-15,0
"72168",3,2017-11-29,0
"72169",3,2017-12-13,0
"72170",3,2017-12-27,0
"72171",3,2018-01-10,1
"72172",3,2018-01-24,0
"72173",3,2018-02-07,0
"72174",3,2018-02-21,0
"72175",3,2018-03-07,0
"72176",3,2018-03-21,0
"72177",3,2018-04-04,0
"72178",3,2018-04-18,0
"72179",3,2018-05-02,0
"72180",3,2018-05-16,0
"72181",3,2018-05-30,0
"72182",3,2018-06-13,0
"72183",3,2018-06-26,0
"72184",3,2018-07-11,0
"72185",3,2018-08-08,0
"72186",3,2018-08-22,0
"72187",3,2018-09-05,0
"72188",3,2018-09-19,2
"72189",3,2018-10-03,0
"72190",3,2018-10-17,0
"72191",3,2018-10-30,0
"72192",3,2018-11-14,0
"72193",3,2018-11-27,0
"72194",3,2018-12-12,0
"72195",3,2018-12-27,0
"72196",3,2019-01-09,0
"72197",3,2018-01-10,0
"72198",3,2018-01-24,0
"72199",3,2018-02-07,0
"72200",3,2018-02-21,0
"72201",3,2018-03-07,0
"72202",3,2018-03-21,3
"72203",3,2018-04-04,0
"72204",3,2018-04-18,0
"72205",3,2018-05-02,1
"72206",3,2018-05-16,0
"72207",3,2018-05-30,1
"72208",3,2018-06-13,0
"72209",3,2018-06-26,0
"72210",3,2018-07-11,0
"72211",3,2018-07-25,0
"72212",3,2018-08-08,0
"72213",3,2018-09-05,0
"72214",3,2018-09-19,0
"72215",3,2018-10-03,0
"72216",3,2018-10-17,0
"72217",3,2018-10-30,0
"72218",3,2018-11-14,0
"72219",3,2018-11-27,0
"72220",3,2018-12-12,0
"72221",3,2018-12-27,0
"72222",3,2019-01-09,0
"72223",3,2016-10-05,0
"72224",3,2017-01-11,0
"72225",3,2018-01-10,0
"72226",3,2018-01-24,0
"72227",3,2018-02-07,0
"72228",3,2018-02-21,0
"72229",3,2018-03-07,1
"72230",3,2018-04-04,0
"72231",3,2018-04-18,0
"72232",3,2018-05-02,0
"72233",3,2018-05-16,0
"72234",3,2018-05-30,0
"72235",3,2018-06-13,0
"72236",3,2018-06-26,0
"72237",3,2018-07-11,0
"72238",3,2018-07-25,0
"72239",3,2018-08-08,0
"72240",3,2018-08-22,1
"72241",3,2018-09-05,0
"72242",3,2018-09-19,0
"72243",3,2018-10-03,0
"72244",3,2018-10-17,0
"72245",3,2018-10-30,0
"72246",3,2018-11-14,2
"72247",3,2018-11-27,0
"72248",3,2018-12-12,0
"72249",3,2018-12-27,0
"72250",3,2019-01-09,0
"72251",3,2016-09-09,0
"72252",3,2016-09-21,0
"72253",3,2016-10-05,0
"72254",3,2016-10-19,0
"72255",3,2016-11-03,0
"72256",3,2016-11-17,0
"72257",3,2016-12-01,0
"72258",3,2017-01-11,0
"72259",3,2017-01-25,0
"72260",3,2017-02-22,0
"72261",3,2017-03-08,0
"72262",3,2017-03-22,0
"72263",3,2017-04-05,0
"72264",3,2017-04-19,0
"72265",3,2017-05-03,0
"72266",3,2017-05-17,0
"72267",3,2017-05-31,0
"72268",3,2017-06-14,0
"72269",3,2017-06-28,0
"72270",3,2017-07-12,0
"72271",3,2017-07-26,0
"72272",3,2017-08-09,0
"72273",3,2017-08-23,0
"72274",3,2017-09-06,0
"72275",3,2017-09-20,0
"72276",3,2017-10-04,1
"72277",3,2017-10-18,0
"72278",3,2017-10-30,1
"72279",3,2017-11-29,0
"72280",3,2017-12-13,0
"72281",3,2017-12-27,0
"72282",3,2018-01-10,0
"72283",3,2018-02-07,0
"72284",3,2018-02-21,0
"72285",3,2018-03-07,0
"72286",3,2018-03-21,1
"72287",3,2018-04-04,0
"72288",3,2018-04-18,1
"72289",3,2018-05-02,0
"72290",3,2018-05-16,0
"72291",3,2018-05-30,0
"72292",3,2018-06-13,0
"72293",3,2018-07-11,0
"72294",3,2018-07-25,0
"72295",3,2018-08-08,0
"72296",3,2018-08-22,0
"72297",3,2018-09-05,0
"72298",3,2018-09-19,1
"72299",3,2018-10-03,1
"72300",3,2018-10-17,0
"72301",3,2018-10-30,0
"72302",3,2018-11-14,1
"72303",3,2018-11-27,0
"72304",3,2018-12-12,0
"72305",3,2018-12-27,0
"72306",3,2019-01-09,0
"72307",3,2016-10-05,0
"72308",3,2019-01-09,0
"72309",3,2016-09-09,1
"72310",3,2016-09-21,0
"72311",3,2016-10-05,0
"72312",3,2016-10-19,0
"72313",3,2016-11-03,1
"72314",3,2016-11-17,0
"72315",3,2016-12-29,0
"72316",3,2017-01-11,0
"72317",3,2017-01-25,0
"72318",3,2017-02-08,0
"72319",3,2017-02-22,0
"72320",3,2017-03-22,0
"72321",3,2017-04-05,0
"72322",3,2017-04-19,0
"72323",3,2017-05-03,0
"72324",3,2017-05-17,0
"72325",3,2017-05-31,0
"72326",3,2017-06-14,0
"72327",3,2017-07-12,0
"72328",3,2017-07-26,0
"72329",3,2017-08-09,0
"72330",3,2017-08-23,0
"72331",3,2017-09-06,0
"72332",3,2017-09-20,0
"72333",3,2017-10-04,0
"72334",3,2017-10-18,0
"72335",3,2017-10-30,0
"72336",3,2017-11-15,0
"72337",3,2017-11-29,0
"72338",3,2017-12-13,0
"72339",3,2017-12-27,0
"72340",3,2018-01-10,2
"72341",3,2018-01-24,0
"72342",3,2018-02-07,0
"72343",3,2018-02-21,0
"72344",3,2018-03-07,0
"72345",3,2018-03-21,0
"72346",3,2018-04-04,0
"72347",3,2018-04-18,0
"72348",3,2018-05-02,0
"72349",3,2018-05-16,0
"72350",3,2018-05-30,0
"72351",3,2018-06-26,0
"72352",3,2018-07-11,0
"72353",3,2018-07-25,0
"72354",3,2018-08-22,0
"72355",3,2018-09-05,0
"72356",3,2018-09-19,0
"72357",3,2018-10-03,0
"72358",3,2018-10-17,0
"72359",3,2018-10-30,0
"72360",3,2018-11-14,1
"72361",3,2018-11-27,0
"72362",3,2018-12-12,0
"72363",3,2018-12-27,0
"72364",3,2019-01-09,0
"72365",3,2016-09-09,0
"72366",3,2016-09-21,0
"72367",3,2016-10-05,0
"72368",3,2016-10-19,0
"72369",3,2016-11-03,0
"72370",3,2016-11-17,0
"72371",3,2016-12-01,0
"72372",3,2016-12-29,0
"72373",3,2017-01-11,0
"72374",3,2017-01-25,0
"72375",3,2017-02-08,0
"72376",3,2017-02-22,0
"72377",3,2017-03-08,0
"72378",3,2017-03-22,0
"72379",3,2017-04-05,0
"72380",3,2017-04-19,0
"72381",3,2017-05-03,0
"72382",3,2017-05-17,0
"72383",3,2017-05-31,0
"72384",3,2017-06-14,1
"72385",3,2017-06-28,3
"72386",3,2017-07-12,0
"72387",3,2017-07-26,0
"72388",3,2017-08-09,0
"72389",3,2017-08-23,0
"72390",3,2017-09-06,0
"72391",3,2017-09-20,0
"72392",3,2017-10-04,0
"72393",3,2017-10-18,0
"72394",3,2017-10-30,0
"72395",3,2017-11-15,0
"72396",3,2017-11-29,0
"72397",3,2017-12-13,0
"72398",3,2017-12-27,0
"72399",3,2018-01-10,0
"72400",3,2018-01-24,0
"72401",3,2018-02-07,0
"72402",3,2018-02-21,0
"72403",3,2018-03-07,0
"72404",3,2018-03-21,0
"72405",3,2018-04-04,0
"72406",3,2018-04-18,0
"72407",3,2018-05-02,0
"72408",3,2018-05-16,0
"72409",3,2018-05-30,0
"72410",3,2018-06-13,0
"72411",3,2018-06-26,0
"72412",3,2018-07-11,0
"72413",3,2018-07-25,0
"72414",3,2018-08-08,0
"72415",3,2018-08-22,0
"72416",3,2018-09-05,0
"72417",3,2018-09-19,0
"72418",3,2018-10-03,0
"72419",3,2018-10-17,0
"72420",3,2018-10-30,1
"72421",3,2018-11-14,1
"72422",3,2018-11-27,0
"72423",3,2018-12-12,0
"72424",3,2018-12-27,1
"72425",3,2019-01-09,0
"72426",3,2016-10-05,0
"72427",3,2016-11-03,0
"72428",3,2016-11-17,0
"72429",3,2017-03-22,0
"72430",3,2017-07-12,0
"72431",3,2017-07-26,0
"72432",3,2017-08-09,0
"72433",3,2017-08-23,0
"72434",3,2017-09-06,0
"72435",3,2017-11-15,3
"72436",3,2017-12-13,0
"72437",3,2017-12-27,0
"72438",3,2018-01-10,0
"72439",3,2018-01-24,0
"72440",3,2018-02-07,0
"72441",3,2018-02-21,0
"72442",3,2018-03-21,0
"72443",3,2018-04-04,0
"72444",3,2018-04-18,0
"72445",3,2018-05-02,0
"72446",3,2018-05-16,0
"72447",3,2018-05-30,0
"72448",3,2018-06-13,0
"72449",3,2018-06-26,0
"72450",3,2018-07-11,0
"72451",3,2018-07-25,0
"72452",3,2018-08-08,0
"72453",3,2018-08-22,0
"72454",3,2018-09-05,0
"72455",3,2018-09-19,0
"72456",3,2018-10-03,0
"72457",3,2018-10-17,0
"72458",3,2018-10-30,0
"72459",3,2018-11-14,0
"72460",3,2018-11-27,1
"72461",3,2018-12-12,0
"72462",3,2018-12-27,0
"72463",3,2019-02-14,0
"72464",3,2016-09-09,0
"72465",3,2016-09-21,0
"72466",3,2017-01-11,0
"72467",3,2017-03-22,0
"72468",3,2016-09-09,0
"72469",3,2016-09-21,0
"72470",3,2016-10-05,1
"72471",3,2016-10-19,0
"72472",3,2016-11-03,0
"72473",3,2016-11-17,0
"72474",3,2016-12-01,0
"72475",3,2016-12-29,0
"72476",3,2017-01-11,0
"72477",3,2017-01-25,0
"72478",3,2017-02-08,0
"72479",3,2017-02-22,0
"72480",3,2017-03-08,0
"72481",3,2017-03-22,0
"72482",3,2017-04-05,0
"72483",3,2017-04-19,0
"72484",3,2017-05-03,0
"72485",3,2017-05-17,0
"72486",3,2017-05-31,0
"72487",3,2017-06-14,0
"72488",3,2017-06-28,0
"72489",3,2017-07-12,0
"72490",3,2017-07-26,0
"72491",3,2017-08-09,0
"72492",3,2017-08-23,0
"72493",3,2017-09-06,0
"72494",3,2017-09-20,0
"72495",3,2017-11-15,0
"72496",3,2017-12-13,0
"72497",3,2017-12-27,0
"72498",3,2018-01-10,0
"72499",3,2018-02-07,0
"72500",3,2018-02-21,0
"72501",3,2018-03-07,0
"72502",3,2018-03-21,0
"72503",3,2018-04-04,0
"72504",3,2018-04-18,0
"72505",3,2018-05-02,0
"72506",3,2018-05-16,0
"72507",3,2018-05-30,0
"72508",3,2018-06-13,0
"72509",3,2018-06-26,0
"72510",3,2018-07-11,0
"72511",3,2018-07-25,0
"72512",3,2018-08-08,0
"72513",3,2018-08-22,0
"72514",3,2018-09-05,0
"72515",3,2018-09-19,0
"72516",3,2018-10-03,0
"72517",3,2018-10-17,0
"72518",3,2018-10-30,0
"72519",3,2018-11-14,1
"72520",3,2018-11-27,0
"72521",3,2018-12-12,0
"72522",3,2018-12-27,0
"72523",3,2019-01-09,0
"72524",3,2018-01-24,0
"72525",3,2016-11-17,0
"72526",3,2017-05-31,0
"72527",3,2016-09-09,0
"72528",3,2016-09-21,0
"72529",3,2016-10-05,0
"72530",3,2016-10-19,0
"72531",3,2016-11-04,0
"72532",3,2016-11-17,0
"72533",3,2018-01-24,0
"72534",3,2019-02-14,0
"72535",3,2016-09-09,2
"72536",3,2016-09-21,0
"72537",3,2016-10-05,0
"72538",3,2016-10-19,0
"72539",3,2016-11-03,0
"72540",3,2016-11-17,0
"72541",3,2016-12-01,0
"72542",3,2016-12-29,0
"72543",3,2017-01-11,0
"72544",3,2017-01-25,0
"72545",3,2017-02-08,0
"72546",3,2017-02-22,0
"72547",3,2017-03-08,0
"72548",3,2017-03-22,0
"72549",3,2017-04-05,0
"72550",3,2017-04-19,0
"72551",3,2017-05-03,0
"72552",3,2017-05-17,0
"72553",3,2017-05-31,0
"72554",3,2017-06-28,1
"72555",3,2017-07-12,0
"72556",3,2017-07-26,0
"72557",3,2017-08-09,0
"72558",3,2017-08-23,0
"72559",3,2017-09-20,5
"72560",3,2017-10-04,0
"72561",3,2017-10-30,1
"72562",3,2017-11-15,3
"72563",3,2017-11-29,0
"72564",3,2017-12-13,0
"72565",3,2017-12-27,0
"72566",3,2018-01-10,0
"72567",3,2018-01-24,0
"72568",3,2018-02-07,0
"72569",3,2018-02-21,0
"72570",3,2018-03-07,0
"72571",3,2018-03-21,0
"72572",3,2018-04-04,0
"72573",3,2018-04-18,1
"72574",3,2018-05-02,0
"72575",3,2018-05-16,0
"72576",3,2018-05-30,1
"72577",3,2018-06-13,0
"72578",3,2018-06-26,0
"72579",3,2018-07-11,0
"72580",3,2018-08-08,0
"72581",3,2018-08-22,0
"72582",3,2018-09-05,0
"72583",3,2018-09-19,0
"72584",3,2018-10-03,0
"72585",3,2018-10-17,0
"72586",3,2018-10-30,0
"72587",3,2018-11-14,0
"72588",3,2018-11-27,0
"72589",3,2018-12-12,0
"72590",3,2018-12-27,0
"72591",3,2019-01-09,0
"72592",3,2016-09-09,0
"72593",3,2017-08-09,1
"72594",3,2018-01-24,0
"72595",3,2018-06-13,0
"72596",3,2018-06-26,0
"72597",3,2018-07-11,0
"72598",3,2018-07-25,0
"72599",3,2018-08-08,1
"72600",3,2018-08-22,0
"72601",3,2018-09-05,0
"72602",3,2018-09-19,0
"72603",3,2018-10-03,0
"72604",3,2018-10-17,2
"72605",3,2018-10-30,0
"72606",3,2018-11-14,1
"72607",3,2018-11-27,0
"72608",3,2018-12-12,0
"72609",3,2018-12-27,0
"72610",3,2019-01-09,0
"72611",3,2016-09-09,0
"72612",3,2018-12-27,0
"72613",3,2019-02-14,0
"72614",3,2016-09-09,0
"72615",3,2016-09-21,0
"72616",3,2016-10-05,0
"72617",3,2016-10-19,0
"72618",3,2016-11-03,0
"72619",3,2016-12-02,0
"72620",3,2017-01-25,0
"72621",3,2017-02-08,0
"72622",3,2017-02-22,0
"72623",3,2017-03-08,0
"72624",3,2017-03-22,0
"72625",3,2017-04-05,0
"72626",3,2017-04-19,0
"72627",3,2017-05-03,0
"72628",3,2017-05-17,0
"72629",3,2017-05-31,0
"72630",3,2017-06-14,0
"72631",3,2017-06-28,5
"72632",3,2017-07-12,0
"72633",3,2017-07-26,0
"72634",3,2018-01-24,0
"72635",3,2018-03-07,0
"72636",3,2018-03-21,0
"72637",3,2018-04-04,0
"72638",3,2018-04-18,0
"72639",3,2018-05-02,0
"72640",3,2018-05-16,0
"72641",3,2018-05-30,0
"72642",3,2018-06-13,0
"72643",3,2018-06-26,0
"72644",3,2018-07-11,0
"72645",3,2018-07-25,0
"72646",3,2018-08-08,0
"72647",3,2018-08-22,0
"72648",3,2018-09-19,0
"72649",3,2018-10-03,0
"72650",3,2018-10-17,0
"72651",3,2018-10-30,0
"72652",3,2018-11-15,0
"72653",3,2018-11-27,0
"72654",3,2018-12-27,0
"72655",3,2019-01-09,0
"72656",3,2018-01-24,1
"72657",3,2018-07-11,0
"72658",3,2018-07-25,0
"72659",3,2018-08-22,0
"72660",3,2018-09-19,0
"72661",3,2018-10-03,0
"72662",3,2018-10-17,0
"72663",3,2018-11-14,0
"72664",3,2018-12-12,3
"72665",3,2019-01-09,0
"72666",3,2016-09-09,0
"72667",3,2016-10-05,0
"72668",3,2016-10-19,0
"72669",3,2016-11-03,0
"72670",3,2016-11-17,0
"72671",3,2016-12-29,0
"72672",3,2017-01-11,2
"72673",3,2017-01-25,2
"72674",3,2017-02-08,1
"72675",3,2017-02-22,2
"72676",3,2017-03-08,0
"72677",3,2017-04-05,0
"72678",3,2017-04-19,0
"72679",3,2017-05-03,3
"72680",3,2017-05-17,0
"72681",3,2017-05-31,0
"72682",3,2017-06-14,0
"72683",3,2017-06-28,0
"72684",3,2017-07-12,0
"72685",3,2017-07-26,0
"72686",3,2017-08-09,3
"72687",3,2017-08-23,0
"72688",3,2017-09-06,0
"72689",3,2017-09-20,2
"72690",3,2017-10-04,0
"72691",3,2017-10-18,0
"72692",3,2017-10-30,1
"72693",3,2017-11-15,3
"72694",3,2017-11-29,0
"72695",3,2017-12-13,0
"72696",3,2017-12-27,1
"72697",3,2018-01-10,0
"72698",3,2018-01-24,1
"72699",3,2018-02-07,0
"72700",3,2018-02-21,1
"72701",3,2018-03-07,1
"72702",3,2018-03-21,1
"72703",3,2018-04-04,1
"72704",3,2018-04-18,0
"72705",3,2018-05-02,0
"72706",3,2018-05-16,0
"72707",3,2018-05-30,0
"72708",3,2018-06-13,1
"72709",3,2018-06-26,0
"72710",3,2018-07-25,0
"72711",3,2018-09-05,0
"72712",3,2018-10-03,0
"72713",3,2018-10-17,0
"72714",3,2018-10-30,0
"72715",3,2018-11-14,0
"72716",3,2018-12-12,0
"72717",3,2018-12-27,0
"72718",3,2019-01-09,1
"72719",3,2019-02-14,1
"72720",3,2016-09-21,1
"72721",3,2016-10-05,0
"72722",3,2018-01-24,3
"72723",3,2019-02-14,0
"72724",3,2018-01-24,2
"72725",3,2018-08-22,0
"72726",3,2018-09-05,0
"72727",3,2018-09-19,0
"72728",3,2018-10-03,0
"72729",3,2018-10-17,0
"72730",3,2018-10-30,0
"72731",3,2016-09-09,3
"72732",3,2016-09-21,0
"72733",3,2016-10-19,0
"72734",3,2016-11-03,0
"72735",3,2016-11-17,0
"72736",3,2016-12-01,0
"72737",3,2016-12-29,0
"72738",3,2017-01-11,0
"72739",3,2017-01-25,0
"72740",3,2017-02-22,0
"72741",3,2018-01-24,1
"72742",3,2019-02-14,0
"72743",3,2016-10-05,0
"72744",3,2019-01-09,0
"72745",3,2016-09-09,3
"72746",3,2016-10-05,2
"72747",3,2016-10-19,0
"72748",3,2016-11-03,0
"72749",3,2017-06-28,0
"72750",3,2018-01-10,0
"72751",3,2018-09-19,0
"72752",3,2019-02-14,5
"72753",3,2016-09-21,0
"72754",3,2016-10-05,0
"72755",3,2016-10-19,0
"72756",3,2016-11-17,0
"72757",3,2016-12-29,0
"72758",3,2017-03-08,0
"72759",3,2017-03-22,0
"72760",3,2017-04-05,0
"72761",3,2017-04-19,0
"72762",3,2017-05-17,0
"72763",3,2017-05-31,0
"72764",3,2017-06-14,0
"72765",3,2017-06-28,1
"72766",3,2017-07-26,0
"72767",3,2017-08-09,0
"72768",3,2017-08-23,0
"72769",3,2017-09-20,0
"72770",3,2017-10-04,0
"72771",3,2017-10-18,0
"72772",3,2017-10-30,0
"72773",3,2017-11-15,0
"72774",3,2017-12-27,0
"72775",3,2018-01-10,0
"72776",3,2018-01-24,0
"72777",3,2018-02-07,0
"72778",3,2018-02-21,0
"72779",3,2018-03-07,0
"72780",3,2018-03-21,0
"72781",3,2018-04-04,0
"72782",3,2018-04-18,0
"72783",3,2018-05-02,0
"72784",3,2018-05-16,0
"72785",3,2018-05-30,0
"72786",3,2018-06-13,0
"72787",3,2018-06-26,0
"72788",3,2018-07-11,0
"72789",3,2018-07-25,0
"72790",3,2018-08-08,0
"72791",3,2018-08-22,0
"72792",3,2018-09-05,0
"72793",3,2018-09-19,1
"72794",3,2018-10-03,0
"72795",3,2018-10-17,0
"72796",3,2018-10-30,0
"72797",3,2018-11-14,11
"72798",3,2018-11-27,0
"72799",3,2018-12-12,2
"72800",3,2018-12-27,1
"72801",3,2019-01-09,0
"72802",3,2016-09-09,6
"72803",3,2016-10-05,0
"72804",3,2016-11-17,0
"72805",3,2018-07-11,1
"72806",3,2018-08-08,0
"72807",3,2018-09-05,1
"72808",3,2018-09-19,1
"72809",3,2018-10-03,0
"72810",3,2018-10-17,0
"72811",3,2018-10-30,0
"72812",3,2018-11-14,0
"72813",3,2018-12-12,0
"72814",3,2016-09-09,3
"72815",3,2016-09-21,0
"72816",3,2016-10-05,0
"72817",3,2016-11-03,3
"72818",3,2016-11-17,0
"72819",3,2016-12-01,20
"72820",3,2016-12-29,0
"72821",3,2017-01-11,0
"72822",3,2017-01-25,3
"72823",3,2017-02-08,0
"72824",3,2017-02-22,0
"72825",3,2017-03-08,0
"72826",3,2017-03-22,0
"72827",3,2017-04-05,4
"72828",3,2017-04-19,0
"72829",3,2017-05-03,0
"72830",3,2017-05-17,1
"72831",3,2017-05-31,1
"72832",3,2017-06-14,0
"72833",3,2017-07-12,0
"72834",3,2017-07-26,0
"72835",3,2017-08-09,0
"72836",3,2017-08-23,1
"72837",3,2017-09-06,3
"72838",3,2017-09-20,4
"72839",3,2017-10-04,2
"72840",3,2017-10-18,5
"72841",3,2017-10-30,0
"72842",3,2017-11-15,2
"72843",3,2017-11-29,0
"72844",3,2017-12-13,1
"72845",3,2017-12-27,0
"72846",3,2018-01-10,4
"72847",3,2018-01-24,1
"72848",3,2018-02-07,1
"72849",3,2018-02-21,1
"72850",3,2018-04-04,1
"72851",3,2018-04-18,0
"72852",3,2018-05-02,0
"72853",3,2018-05-30,0
"72854",3,2018-06-13,0
"72855",3,2018-07-11,0
"72856",3,2018-07-25,0
"72857",3,2018-08-22,0
"72858",3,2018-09-05,0
"72859",3,2018-10-03,2
"72860",3,2018-11-14,1
"72861",3,2018-11-27,0
"72862",3,2018-12-12,0
"72863",3,2018-12-27,0
"72864",3,2019-01-09,0
"72865",3,2018-06-13,0
"72866",3,2016-09-09,9
"72867",3,2016-09-21,9
"72868",3,2016-10-05,0
"72869",3,2016-10-19,0
"72870",3,2016-11-03,0
"72871",3,2016-11-17,0
"72872",3,2016-12-01,2
"72873",3,2016-12-29,0
"72874",3,2017-01-11,0
"72875",3,2017-01-25,0
"72876",3,2017-02-08,1
"72877",3,2017-02-22,0
"72878",3,2017-03-08,3
"72879",3,2017-03-22,0
"72880",3,2017-04-05,7
"72881",3,2017-04-19,3
"72882",3,2017-05-03,2
"72883",3,2017-05-17,0
"72884",3,2017-05-31,1
"72885",3,2017-06-14,0
"72886",3,2017-06-28,1
"72887",3,2017-07-12,0
"72888",3,2017-07-26,0
"72889",3,2017-08-09,0
"72890",3,2017-08-23,0
"72891",3,2017-09-06,0
"72892",3,2017-09-20,3
"72893",3,2017-10-04,0
"72894",3,2017-10-18,0
"72895",3,2017-10-30,1
"72896",3,2017-11-15,2
"72897",3,2017-11-29,0
"72898",3,2017-12-13,0
"72899",3,2017-12-27,1
"72900",3,2018-01-10,1
"72901",3,2018-01-24,0
"72902",3,2018-02-07,0
"72903",3,2018-02-21,0
"72904",3,2018-03-07,0
"72905",3,2018-03-21,0
"72906",3,2018-04-04,0
"72907",3,2018-04-18,0
"72908",3,2018-05-02,0
"72909",3,2018-05-16,0
"72910",3,2018-05-30,0
"72911",3,2018-07-11,1
"72912",3,2018-09-05,0
"72913",3,2018-09-19,0
"72914",3,2018-10-03,0
"72915",3,2018-10-17,0
"72916",3,2018-10-30,0
"72917",3,2018-11-14,0
"72918",3,2018-11-27,0
"72919",3,2016-09-09,5
"72920",3,2016-11-17,0
"72921",3,2017-01-25,0
"72922",3,2017-02-08,0
"72923",3,2017-02-22,0
"72924",3,2017-03-08,0
"72925",3,2017-05-03,0
"72926",3,2017-05-17,0
"72927",3,2017-06-14,0
"72928",3,2017-07-26,0
"72929",3,2017-08-09,0
"72930",3,2017-08-23,0
"72931",3,2017-09-20,0
"72932",3,2017-10-04,1
"72933",3,2017-10-18,0
"72934",3,2017-12-13,2
"72935",3,2017-12-27,2
"72936",3,2018-01-24,0
"72937",3,2018-02-07,0
"72938",3,2018-02-21,0
"72939",3,2018-04-04,0
"72940",3,2018-05-02,0
"72941",3,2018-05-30,0
"72942",3,2018-07-11,0
"72943",3,2018-07-25,0
"72944",3,2018-08-08,0
"72945",3,2018-08-22,0
"72946",3,2018-10-03,0
"72947",3,2018-10-17,0
"72948",3,2018-10-31,2
"72949",3,2018-11-14,0
"72950",3,2018-12-12,0
"72951",3,2018-12-27,0
"72952",3,2019-01-09,0
"72953",4,2016-09-01,0
"72954",4,2016-09-29,0
"72955",4,2018-03-16,1
"72956",4,2019-01-15,1
"72957",4,2016-09-29,0
"72958",4,2017-02-17,0
"72959",4,2017-03-03,0
"72960",4,2017-07-07,0
"72961",4,2017-07-20,0
"72962",4,2017-08-18,0
"72963",4,2017-09-01,1
"72964",4,2017-09-15,1
"72965",4,2017-10-13,0
"72966",4,2017-10-27,0
"72967",4,2017-11-09,1
"72968",4,2017-11-24,0
"72969",4,2017-12-06,0
"72970",4,2017-12-22,0
"72971",4,2018-01-05,0
"72972",4,2018-01-19,0
"72973",4,2018-02-02,0
"72974",4,2018-03-02,0
"72975",4,2018-03-16,1
"72976",4,2018-03-28,1
"72977",4,2018-04-27,1
"72978",4,2018-05-11,0
"72979",4,2018-05-25,1
"72980",4,2018-06-08,1
"72981",4,2018-06-22,2
"72982",4,2018-07-06,1
"72983",4,2018-07-20,0
"72984",4,2018-08-03,0
"72985",4,2018-08-17,0
"72986",4,2018-08-31,1
"72987",4,2018-09-14,1
"72988",4,2018-09-28,0
"72989",4,2018-10-12,0
"72990",4,2018-10-26,0
"72991",4,2018-11-09,0
"72992",4,2018-11-23,5
"72993",4,2018-12-07,0
"72994",4,2018-12-21,2
"72995",4,2019-01-04,0
"72996",4,2019-02-06,3
"72997",4,2016-09-29,0
"72998",4,2016-11-10,0
"72999",4,2017-02-03,0
"73000",4,2017-03-17,0
"73001",4,2017-07-21,0
"73002",4,2017-08-04,0
"73003",4,2017-08-18,0
"73004",4,2017-09-15,0
"73005",4,2017-11-24,0
